Rxn name	Rxn description	Formula	Gene-reaction association	Reversible	LB	UB	Objective
HMR_7582		m2724 + m3517  => m1456 + m2183 	(ENSG00000001036)	0	 -0.00	1000.00	  0.00
HMR_7585		m2724 + m3322  => m363 + m3320 	(ENSG00000038002)	0	 -0.00	1000.00	  0.00
HMR_7586		m2724 + m3320  => m3324 + m3340 	(ENSG00000167280)	0	 -0.00	1000.00	  0.00
HMR_7587		3 m2724 + m3324  => m296 + 3 m3340 	(ENSG00000169660) or (ENSG00000213614)	0	 -0.00	1000.00	  0.00
HMR_8691		m2301 + m2728  => m2303 + m3637 	(ENSG00000167130)	0	 -0.00	1000.00	  0.00
HMR_8693		m3318 + m4116  => m3325 + m4098 	(ENSG00000071073) or (ENSG00000161013) or (ENSG00000182050)	0	 -0.00	1000.00	  0.00
HMR_8694		m3325 + m4116  => m3327 + m4098 	(ENSG00000152127)	0	 -0.00	1000.00	  0.00
HMR_5166		801 m1720 + 11 m2650 + 1068 m2722 + 23 m3088 + 17 m3093 + 5 m3094 + 16 m3095 + 19 m3149 + 30 m3150 + 6 m3152 + 41 m3192 + 22 m3193 + 4 m3195 + 8 m3205 + 10 m3207 + 16 m3208 + 12 m3212 + 5 m3213 + 7 m3214 + 15 m3215  => 801 m1606 + m1685 + 801 m3631 + 23 m4056 + 17 m4057 + 5 m4058 + 16 m4059 + 19 m4061 + 30 m4062 + 11 m4063 + 6 m4064 + 41 m4066 + 22 m4067 + 4 m4068 + 8 m4069 + 10 m4070 + 16 m4071 + 12 m4072 + 5 m4073 + 7 m4074 + 15 m4075 	(ENSG00000168487)	0	 -0.00	1000.00	  0.00
HMR_5167		315 m1720 + 5 m2650 + 420 m2722 + 8 m3088 + 3 m3094 + 7 m3095 + 5 m3117 + 5 m3149 + 10 m3150 + m3152 + 4 m3187 + 6 m3192 + 12 m3193 + 3 m3195 + 9 m3205 + 3 m3207 + 7 m3208 + 4 m3212 + m3213 + m3214 + 11 m3215  => 315 m1606 + 315 m3631 + m3947 + 8 m4056 + 3 m4058 + 7 m4059 + 5 m4060 + 5 m4061 + 10 m4062 + 5 m4063 + m4064 + 4 m4065 + 6 m4066 + 12 m4067 + 3 m4068 + 9 m4069 + 3 m4070 + 7 m4071 + 4 m4072 + m4073 + m4074 + 11 m4075 		0	 -0.00	1000.00	  0.00
HMR_5170		579 m1720 + 13 m2650 + 772 m2722 + 10 m3088 + 4 m3093 + 3 m3094 + 9 m3095 + 8 m3117 + 4 m3149 + 11 m3150 + 3 m3152 + 12 m3187 + 28 m3192 + 11 m3193 + 4 m3195 + 5 m3205 + 19 m3207 + 20 m3208 + 10 m3212 + 3 m3213 + 4 m3214 + 12 m3215  => 579 m1606 + m2662 + 579 m3631 + 10 m4056 + 4 m4057 + 3 m4058 + 9 m4059 + 8 m4060 + 4 m4061 + 11 m4062 + 13 m4063 + 3 m4064 + 12 m4065 + 28 m4066 + 11 m4067 + 4 m4068 + 5 m4069 + 19 m4070 + 20 m4071 + 10 m4072 + 3 m4073 + 4 m4074 + 12 m4075 		0	 -0.00	1000.00	  0.00
HMR_5171		975 m1720 + 28 m2650 + 1300 m2722 + 38 m3088 + 23 m3093 + 5 m3094 + 14 m3095 + 6 m3117 + 7 m3149 + 15 m3150 + 10 m3152 + 6 m3187 + 37 m3192 + 14 m3193 + 14 m3195 + 10 m3205 + 26 m3207 + 25 m3208 + 10 m3212 + 3 m3213 + 14 m3214 + 20 m3215  => 975 m1606 + m1690 + 975 m3631 + 38 m4056 + 23 m4057 + 5 m4058 + 14 m4059 + 6 m4060 + 7 m4061 + 15 m4062 + 28 m4063 + 10 m4064 + 6 m4065 + 37 m4066 + 14 m4067 + 14 m4068 + 10 m4069 + 26 m4070 + 25 m4071 + 10 m4072 + 3 m4073 + 14 m4074 + 20 m4075 		0	 -0.00	1000.00	  0.00
HMR_5172		1050 m1720 + 18 m2650 + 1400 m2722 + 22 m3088 + 12 m3093 + 12 m3094 + 26 m3095 + 6 m3117 + 14 m3149 + 15 m3150 + 9 m3152 + 12 m3187 + 39 m3192 + 18 m3193 + 8 m3195 + 20 m3205 + 15 m3207 + 31 m3208 + 25 m3212 + 7 m3213 + 13 m3214 + 28 m3215  => 1050 m1606 + m2636 + 1050 m3631 + 22 m4056 + 12 m4057 + 12 m4058 + 26 m4059 + 6 m4060 + 14 m4061 + 15 m4062 + 18 m4063 + 9 m4064 + 12 m4065 + 39 m4066 + 18 m4067 + 8 m4068 + 20 m4069 + 15 m4070 + 31 m4071 + 25 m4072 + 7 m4073 + 13 m4074 + 28 m4075 		0	 -0.00	1000.00	  0.00
HMR_7617		m372 + m1720  => m382 + m1606 	(ENSG00000007264) or (ENSG00000010219) or (ENSG00000013441) or (ENSG00000027644) or (ENSG00000030304) or (ENSG00000034152) or (ENSG00000044524) or (ENSG00000047936) or (ENSG00000060140) or (ENSG00000061938) or (ENSG00000065361) or (ENSG00000065559) or (ENSG00000066468) or (ENSG00000070886) or (ENSG00000077782) or (ENSG00000080224) or (ENSG00000092445) or (ENSG00000097007) or (ENSG00000101213) or (ENSG00000101336) or (ENSG00000102010) or (ENSG00000103653) or (ENSG00000105204) or (ENSG00000105397) or (ENSG00000105976) or (ENSG00000107140) or (ENSG00000108984) or (ENSG00000111816) or (ENSG00000112655) or (ENSG00000112742) or (ENSG00000113240) or (ENSG00000116106) or (ENSG00000120156) or (ENSG00000122025) or (ENSG00000125508) or (ENSG00000127334) or (ENSG00000133216) or (ENSG00000134853) or (ENSG00000135333) or (ENSG00000135605) or (ENSG00000136573) or (ENSG00000137764) or (ENSG00000140443) or (ENSG00000140538) or (ENSG00000142627) or (ENSG00000143322) or (ENSG00000143479) or (ENSG00000146904) or (ENSG00000148053) or (ENSG00000151422) or (ENSG00000157540) or (ENSG00000160867) or (ENSG00000162434) or (ENSG00000162733) or (ENSG00000163785) or (ENSG00000164078) or (ENSG00000164715) or (ENSG00000165731) or (ENSG00000167601) or (ENSG00000167778) or (ENSG00000168078) or (ENSG00000169032) or (ENSG00000169071) or (ENSG00000169398) or (ENSG00000171094) or (ENSG00000171105) or (ENSG00000173517) or (ENSG00000174292) or (ENSG00000176105) or (ENSG00000176444) or (ENSG00000178568) or (ENSG00000179335) or (ENSG00000182319) or (ENSG00000182511) or (ENSG00000182578) or (ENSG00000182580) or (ENSG00000183317) or (ENSG00000185483) or (ENSG00000196411) or (ENSG00000198400) or (ENSG00000204580) or (ENSG00000248099)	0	 -0.00	1000.00	  0.00
HMR_7618		m382 + m2722  => m372 + m3631 	(ENSG00000060656) or (ENSG00000064655) or (ENSG00000070159) or (ENSG00000070778) or (ENSG00000072135) or (ENSG00000076201) or (ENSG00000079335) or (ENSG00000079393) or (ENSG00000081377) or (ENSG00000081721) or (ENSG00000084112) or (ENSG00000088179) or (ENSG00000100330) or (ENSG00000100526) or (ENSG00000101224) or (ENSG00000105426) or (ENSG00000108861) or (ENSG00000110536) or (ENSG00000110786) or (ENSG00000111266) or (ENSG00000112245) or (ENSG00000112319) or (ENSG00000112425) or (ENSG00000112679) or (ENSG00000116675) or (ENSG00000120129) or (ENSG00000120875) or (ENSG00000127947) or (ENSG00000127952) or (ENSG00000132334) or (ENSG00000132670) or (ENSG00000133878) or (ENSG00000134242) or (ENSG00000138166) or (ENSG00000139318) or (ENSG00000141298) or (ENSG00000142949) or (ENSG00000143507) or (ENSG00000143727) or (ENSG00000143851) or (ENSG00000144048) or (ENSG00000144724) or (ENSG00000149177) or (ENSG00000149599) or (ENSG00000152104) or (ENSG00000152894) or (ENSG00000153233) or (ENSG00000153707) or (ENSG00000158079) or (ENSG00000158161) or (ENSG00000158402) or (ENSG00000158716) or (ENSG00000161326) or (ENSG00000164086) or (ENSG00000167065) or (ENSG00000169410) or (ENSG00000172830) or (ENSG00000173482) or (ENSG00000175354) or (ENSG00000184007) or (ENSG00000184489) or (ENSG00000184545) or (ENSG00000188542) or (ENSG00000188716) or (ENSG00000198842) or (ENSG00000254505)	0	 -0.00	1000.00	  0.00
HMR_7621		m1706  => m362 + m2722 		0	 -0.00	1000.00	  0.00
HMR_7622		m362 + m2722  => m365 + m3387 	(ENSG00000117115) or (ENSG00000142619)	0	 -0.00	1000.00	  0.00
HMR_7624		m381 + m2722  => m362 + m1616 	(ENSG00000144843)	0	 -0.00	1000.00	  0.00
HMR_7626		m2722 + m3309  => m1616 + m1706 	(ENSG00000144843)	0	 -0.00	1000.00	  0.00
HMR_5259		m1648 + 304 m1721 + 304 m2724  => 304 m1607 + 63 m1645 + 27 m1707 + 17 m1714 + 36 m1717 + 35 m2138 + 62 m2601 + 20 m2606 + 13 m2622 + 16 m2867 + 9 m2932 + 64 m3124 + 60 m3218 + 7 m3284 + 35 m3594 + 304 m3633 + 24 m3659 + 28 m3787 + 29 m3953 + 2 m4078 + 19 m4092 + 43 m4157 	(ENSG00000064601) or (ENSG00000100600) or (ENSG00000101160) or (ENSG00000135047) or (ENSG00000136943) or (ENSG00000143387) or (ENSG00000164733) or (ENSG00000166340) or (ENSG00000174080) or (ENSG00000256043)	0	 -0.00	1000.00	  0.00
HMR_5282		m1692 + 158 m1721 + 158 m2724  => 158 m1607 + 39 m1645 + 34 m1707 + m1714 + 11 m1717 + 2 m2138 + 40 m2601 + 32 m2606 + 18 m2622 + 2 m2867 + 2 m2932 + 41 m3124 + 13 m3218 + 8 m3284 + 4 m3594 + 158 m3633 + 8 m3659 + 14 m3787 + 12 m3953 + 8 m4078 + 4 m4092 + 24 m4157 	(ENSG00000064601) or (ENSG00000100600) or (ENSG00000101160) or (ENSG00000135047) or (ENSG00000136943) or (ENSG00000143387) or (ENSG00000164733) or (ENSG00000166340) or (ENSG00000174080) or (ENSG00000256043)	0	 -0.00	1000.00	  0.00
HMR_5284		m1686 + 133 m1721 + 133 m2724  => 133 m1607 + 23 m1645 + 17 m1707 + 5 m1714 + 16 m1717 + 30 m2601 + 19 m2606 + 11 m2622 + 6 m2867 + 41 m3124 + 22 m3218 + 4 m3284 + 8 m3594 + 133 m3633 + 10 m3659 + 16 m3787 + 12 m3953 + 5 m4078 + 7 m4092 + 15 m4157 	(ENSG00000064601) or (ENSG00000100600) or (ENSG00000101160) or (ENSG00000135047) or (ENSG00000136943) or (ENSG00000143387) or (ENSG00000164733) or (ENSG00000166340) or (ENSG00000174080) or (ENSG00000256043)	0	 -0.00	1000.00	  0.00
HMR_5286		96 m1721 + m2663 + 96 m2724  => 96 m1607 + 10 m1645 + 4 m1707 + 3 m1714 + 9 m1717 + 8 m2138 + 11 m2601 + 4 m2606 + 13 m2622 + 3 m2867 + 12 m2932 + 28 m3124 + 11 m3218 + 4 m3284 + 5 m3594 + 96 m3633 + 19 m3659 + 20 m3787 + 10 m3953 + 3 m4078 + 4 m4092 + 12 m4157 	(ENSG00000064601) or (ENSG00000100600) or (ENSG00000101160) or (ENSG00000135047) or (ENSG00000136943) or (ENSG00000143387) or (ENSG00000164733) or (ENSG00000166340) or (ENSG00000174080) or (ENSG00000256043)	0	 -0.00	1000.00	  0.00
HMR_5287		m1691 + 162 m1721 + 162 m2724  => 162 m1607 + 38 m1645 + 23 m1707 + 5 m1714 + 14 m1717 + 6 m2138 + 15 m2601 + 7 m2606 + 28 m2622 + 10 m2867 + 6 m2932 + 37 m3124 + 14 m3218 + 14 m3284 + 10 m3594 + 162 m3633 + 26 m3659 + 25 m3787 + 10 m3953 + 3 m4078 + 14 m4092 + 20 m4157 	(ENSG00000064601) or (ENSG00000100600) or (ENSG00000101160) or (ENSG00000135047) or (ENSG00000136943) or (ENSG00000143387) or (ENSG00000164733) or (ENSG00000166340) or (ENSG00000174080) or (ENSG00000256043)	0	 -0.00	1000.00	  0.00
HMR_5288		175 m1720 + m2636 + 175 m2722  => 175 m1606 + 22 m1644 + 12 m1706 + 12 m1713 + 26 m1716 + 6 m2137 + 15 m2600 + 14 m2605 + 18 m2621 + 9 m2866 + 12 m2931 + 39 m3123 + 18 m3217 + 8 m3283 + 20 m3593 + 175 m3631 + 15 m3658 + 31 m3786 + 25 m3952 + 7 m4077 + 13 m4091 + 28 m4156 	(ENSG00000165996) or (ENSG00000206527)	0	 -0.00	1000.00	  0.00
HMR_5407		m2097 + m2729  <=> m1786 	(ENSG00000118298) or (ENSG00000159593) or (ENSG00000164879) or (ENSG00000168748) or (ENSG00000169239) or (ENSG00000185015)	1	-1000.00	1000.00	  0.00
HMR_3861		m1196 + m1640  => m1198 + m2600 	(ENSG00000120053)	0	 -0.00	1000.00	  0.00
HMR_3866		m1199 + m2725  => m3708 + m3880 		0	 -0.00	1000.00	  0.00
HMR_3915		m3761 + m3934  => m1393 + m3755 	(ENSG00000150540)	0	 -0.00	1000.00	  0.00
HMR_4084		m2722 + m3543  => m1672 + m3631 	(ENSG00000104331) or (ENSG00000162813)	0	 -0.00	1000.00	  0.00
HMR_4187		m2722 + m3546  => m1604 + m3631 	(ENSG00000104331) or (ENSG00000162813)	0	 -0.00	1000.00	  0.00
HMR_4701		m2264 + m3755  => m3761 + m3767 	(ENSG00000123453)	0	 -0.00	1000.00	  0.00
HMR_4840		m2722 + m2738  => m2737 + m3870 	(ENSG00000198610)	0	 -0.00	1000.00	  0.00
HMR_8662		m2101 + m2703 + m2937  <=> m2560 + m2938 + m3634 	(ENSG00000136143) or (ENSG00000163541)	1	-1000.00	1000.00	  0.00
HMR_8663		m1608 + m2938 + m3634  <=> m1722 + m2101 + m2937 	(ENSG00000136143) or (ENSG00000163541)	1	-1000.00	1000.00	  0.00
HMR_8667		m1608 + m3275 + m3634  <=> m1722 + m2101 + m3274 	(ENSG00000136143) or (ENSG00000163541)	1	-1000.00	1000.00	  0.00
HMR_8668		m2101 + m2703 + m3274  <=> m2560 + m3275 + m3634 	(ENSG00000136143) or (ENSG00000163541)	1	-1000.00	1000.00	  0.00
HMR_0710		m2928 + m3365  => m1640 + m2092 + m2714 + m3371 	(ENSG00000182054)	0	 -0.00	1000.00	  0.00
HMR_3787		m1562 + m3868  => m1566 + m3865 	(ENSG00000083720) or (ENSG00000198754)	0	 -0.00	1000.00	  0.00
HMR_3957		m2929 + m3356  => m1641 + m2094 + m2717 + m3362 	(ENSG00000067829) or (ENSG00000101365) or (ENSG00000166411)	0	 -0.00	1000.00	  0.00
HMR_3958		m2929 + m3366  => m1641 + m2094 + m2717 + m3372 	(ENSG00000182054)	0	 -0.00	1000.00	  0.00
HMR_4111		m3510  => m1640 + m2092 	(ENSG00000182054)	0	 -0.00	1000.00	  0.00
HMR_4112		m3511  => m1641 + m2094 	(ENSG00000182054)	0	 -0.00	1000.00	  0.00
HMR_4113		m3512  => m1642 + m2095 	(ENSG00000182054)	0	 -0.00	1000.00	  0.00
HMR_4139		m2714 + m3361 + m3453  <=> m3227 + m3355 	(ENSG00000014641) or (ENSG00000138400)	1	-1000.00	1000.00	  0.00
HMR_4141		m2717 + m3362 + m3454  <=> m3228 + m3356 	(ENSG00000146701)	1	-1000.00	1000.00	  0.00
HMR_4145		m2073 + m2101  <=> m1577 + m2725 + m3454 	(ENSG00000062485)	1	-1000.00	1000.00	  0.00
HMR_4147		m2101 + m2703 + m3865  <=> m2560 + m3634 + m3868 	(ENSG00000107104) or (ENSG00000136143) or (ENSG00000163541)	1	-1000.00	1000.00	  0.00
HMR_4152		m1608 + m3634 + m3868  <=> m1722 + m2101 + m3865 	(ENSG00000136143) or (ENSG00000163541)	1	-1000.00	1000.00	  0.00
HMR_4209		m1641 + m3943  => m1003 + m2094 	(ENSG00000105953) or (ENSG00000181192) or (ENSG00000197444)	0	 -0.00	1000.00	  0.00
HMR_4408		m2478 + m2722  <=> m3227 	(ENSG00000091483)	1	-1000.00	1000.00	  0.00
HMR_4410		m2479 + m2725  <=> m3228 	(ENSG00000091483)	1	-1000.00	1000.00	  0.00
HMR_4454		m2072  <=> m2928 	(ENSG00000122729) or (ENSG00000136381)	1	-1000.00	1000.00	  0.00
HMR_4456		m2073  <=> m2929 	(ENSG00000100412) or (ENSG00000122729)	1	-1000.00	1000.00	  0.00
HMR_4458		m2051 + m2725  <=> m2073 	(ENSG00000100412) or (ENSG00000122729)	1	-1000.00	1000.00	  0.00
HMR_4465		m2714 + m2897 + m3371  => m2615 + m3365 	(ENSG00000137106)	0	 -0.00	1000.00	  0.00
HMR_4585		m2714 + m3371 + m3510  <=> m2928 + m3365 	(ENSG00000182054)	1	-1000.00	1000.00	  0.00
HMR_4586		m2717 + m3372 + m3511  <=> m2929 + m3366 	(ENSG00000182054)	1	-1000.00	1000.00	  0.00
HMR_4587		m2719 + m3374 + m3512  <=> m2930 + m3368 	(ENSG00000182054)	1	-1000.00	1000.00	  0.00
HMR_4588		m2717 + m3362 + m3511  <=> m2929 + m3356 	(ENSG00000182054)	1	-1000.00	1000.00	  0.00
HMR_4589		m2051 + m2725  <=> m2929 	(ENSG00000100412) or (ENSG00000122729)	1	-1000.00	1000.00	  0.00
HMR_4652		m2479 + m4095  <=> m3865 + m4096 	(ENSG00000073578) or (ENSG00000117118) or (ENSG00000143252) or (ENSG00000204370)	1	-1000.00	1000.00	  0.00
HMR_5294		m2073  => m1557 + m3454 	(ENSG00000125246)	0	 -0.00	1000.00	  0.00
HMR_5297		m1641 + m2101 + m3356  => m2094 + m2717 + m3362 + m3868 	(ENSG00000091140) or (ENSG00000105953) or (ENSG00000110435) or (ENSG00000119689) or (ENSG00000181192) or (ENSG00000197444)	0	 -0.00	1000.00	  0.00
HMR_6411		m1641 + m3178  => m2094 + m3845 	(ENSG00000105953) or (ENSG00000181192) or (ENSG00000197444)	0	 -0.00	1000.00	  0.00
HMR_6413		m1003 + m3178  => m3845 + m3943 	(ENSG00000105953) or (ENSG00000181192) or (ENSG00000197444)	0	 -0.00	1000.00	  0.00
HMR_6414		m2101 + m3845  <=> m2258 + m3868 	(ENSG00000119689)	1	-1000.00	1000.00	  0.00
HMR_7706		m2641 + m3446  => m2653 + m2734 	(ENSG00000116882)	0	 -0.00	1000.00	  0.00
HMR_8743		m2428 + m2479  <=> m2424 + m3865 	(ENSG00000073578) or (ENSG00000117118) or (ENSG00000143252) or (ENSG00000204370)	1	-1000.00	1000.00	  0.00
HMR_8772		m1720 + m2338  => m1606 + m2339 	(ENSG00000138030)	0	 -0.00	1000.00	  0.00
HMR_8773		m2339  <=> m2238 + m2637 	(ENSG00000136872) or (ENSG00000149925)	1	-1000.00	1000.00	  0.00
HMR_8775		m2637 + m2722 + m3355  => m2639 + m2714 + m3361 	(ENSG00000006534) or (ENSG00000072210) or (ENSG00000143149) or (ENSG00000164904) or (ENSG00000184254)	0	 -0.00	1000.00	  0.00
HMR_8777		m2898  => m2094 + m2638 		0	 -0.00	1000.00	  0.00
HMR_8778		m2638 + m2725 + m3356  => m2640 + m2717 + m3362 	(ENSG00000072210) or (ENSG00000137124) or (ENSG00000143149) or (ENSG00000164904)	0	 -0.00	1000.00	  0.00
HMR_8780		m2651 + m2722 + m3355  => m2714 + m3361 + m3507 	(ENSG00000111716) or (ENSG00000151116) or (ENSG00000166800) or (ENSG00000166816) or (ENSG00000171989)	0	 -0.00	1000.00	  0.00
HMR_8782		m2714 + m2897 + m3361  => m2615 + m3355 	(ENSG00000137106)	0	 -0.00	1000.00	  0.00
HMR_3975		m2728 + m3647  => 2 m3637 	(ENSG00000138777) or (ENSG00000143363) or (ENSG00000180817)	0	 -0.00	1000.00	  0.00
HMR_3977		m2722 + m3643  => 2 m3631 	(ENSG00000138777) or (ENSG00000143363) or (ENSG00000180817)	0	 -0.00	1000.00	  0.00
HMR_3979		m2727 + m3646  => 2 m3636 	(ENSG00000138777) or (ENSG00000143363) or (ENSG00000180817)	0	 -0.00	1000.00	  0.00
HMR_6911		m2428 + m4096  <=> m2424 + m4095 	(ENSG00000105379) or (ENSG00000140374) or (ENSG00000143252) or (ENSG00000171503)	1	-1000.00	1000.00	  0.00
HMR_6912		m2725 + m3644  => 2 m3634 	(ENSG00000138777) or (ENSG00000143363) or (ENSG00000180817)	0	 -0.00	1000.00	  0.00
HMR_6914		4 m2452 + 8 m2717 + m3442  => 4 m2451 + 4 m2714 + 2 m2725 	(ENSG00000014919) or (ENSG00000111775) or (ENSG00000112695) or (ENSG00000115944) or (ENSG00000126267) or (ENSG00000127184) or (ENSG00000131055) or (ENSG00000131143) or (ENSG00000131174) or (ENSG00000135940) or (ENSG00000138495) or (ENSG00000156885) or (ENSG00000160471) or (ENSG00000161281) or (ENSG00000164919) or (ENSG00000176340) or (ENSG00000178741) or (ENSG00000187581) or (ENSG00000198712) or (ENSG00000198804) or (ENSG00000198938) or (ENSG00000235957)	0	 -0.00	1000.00	  0.00
HMR_6916		m1608 + 4 m2714 + m3634  => m1722 + 4 m2717 + m2725 	(ENSG00000004700) or (ENSG00000013573) or (ENSG00000017260) or (ENSG00000018625) or (ENSG00000021574) or (ENSG00000033627) or (ENSG00000039123) or (ENSG00000047249) or (ENSG00000054179) or (ENSG00000054793) or (ENSG00000058063) or (ENSG00000058668) or (ENSG00000064270) or (ENSG00000064703) or (ENSG00000067596) or (ENSG00000067842) or (ENSG00000068650) or (ENSG00000069849) or (ENSG00000070961) or (ENSG00000071553) or (ENSG00000073969) or (ENSG00000074370) or (ENSG00000076003) or (ENSG00000079785) or (ENSG00000081923) or (ENSG00000085224) or (ENSG00000088205) or (ENSG00000089737) or (ENSG00000099624) or (ENSG00000100201) or (ENSG00000100554) or (ENSG00000100888) or (ENSG00000101350) or (ENSG00000101452) or (ENSG00000101892) or (ENSG00000101974) or (ENSG00000102781) or (ENSG00000104043) or (ENSG00000104738) or (ENSG00000104884) or (ENSG00000105671) or (ENSG00000105675) or (ENSG00000107625) or (ENSG00000108469) or (ENSG00000108654) or (ENSG00000109606) or (ENSG00000110367) or (ENSG00000110719) or (ENSG00000110955) or (ENSG00000111364) or (ENSG00000111642) or (ENSG00000111877) or (ENSG00000113732) or (ENSG00000114573) or (ENSG00000115267) or (ENSG00000116254) or (ENSG00000116459) or (ENSG00000117410) or (ENSG00000123064) or (ENSG00000123136) or (ENSG00000123472) or (ENSG00000124172) or (ENSG00000124177) or (ENSG00000124228) or (ENSG00000124406) or (ENSG00000125375) or (ENSG00000125485) or (ENSG00000125885) or (ENSG00000128524) or (ENSG00000128908) or (ENSG00000132153) or (ENSG00000134452) or (ENSG00000135390) or (ENSG00000135829) or (ENSG00000136271) or (ENSG00000136492) or (ENSG00000136888) or (ENSG00000138346) or (ENSG00000138375) or (ENSG00000140451) or (ENSG00000140829) or (ENSG00000141141) or (ENSG00000141543) or (ENSG00000143153) or (ENSG00000143515) or (ENSG00000143882) or (ENSG00000144028) or (ENSG00000144045) or (ENSG00000145246) or (ENSG00000145833) or (ENSG00000147416) or (ENSG00000150990) or (ENSG00000152234) or (ENSG00000153922) or (ENSG00000154518) or (ENSG00000154723) or (ENSG00000156976) or (ENSG00000157087) or (ENSG00000159199) or (ENSG00000159720) or (ENSG00000160957) or (ENSG00000162669) or (ENSG00000163104) or (ENSG00000163161) or (ENSG00000163214) or (ENSG00000164080) or (ENSG00000165392) or (ENSG00000165629) or (ENSG00000165732) or (ENSG00000166377) or (ENSG00000166833) or (ENSG00000167216) or (ENSG00000167283) or (ENSG00000167863) or (ENSG00000169020) or (ENSG00000170004) or (ENSG00000171130) or (ENSG00000171302) or (ENSG00000171316) or (ENSG00000171953) or (ENSG00000173575) or (ENSG00000174243) or (ENSG00000174437) or (ENSG00000174953) or (ENSG00000177200) or (ENSG00000183207) or (ENSG00000183258) or (ENSG00000185163) or (ENSG00000185344) or (ENSG00000185883) or (ENSG00000186625) or (ENSG00000187240) or (ENSG00000188342) or (ENSG00000188833) or (ENSG00000196296) or (ENSG00000197299) or (ENSG00000198231) or (ENSG00000198563) or (ENSG00000198899) or (ENSG00000204560) or (ENSG00000206190) or (ENSG00000213782) or (ENSG00000241468) or (ENSG00000241837) or (ENSG00000249222) or (ENSG00000250565) or (ENSG00000258366)	0	 -0.00	1000.00	  0.00
HMR_6918		2 m2451 + 2 m2717 + m4095  => 2 m2452 + 4 m2714 + m4096 	(ENSG00000010256) or (ENSG00000127540) or (ENSG00000140740) or (ENSG00000156467) or (ENSG00000164405) or (ENSG00000169021) or (ENSG00000173660) or (ENSG00000179091) or (ENSG00000184076) or (ENSG00000198727)	0	 -0.00	1000.00	  0.00
HMR_6921		5 m2717 + m3362 + m4096  => 4 m2714 + m3356 + m4095 	(ENSG00000004779) or (ENSG00000023228) or (ENSG00000065518) or (ENSG00000090266) or (ENSG00000099795) or (ENSG00000103356) or (ENSG00000109390) or (ENSG00000110717) or (ENSG00000113141) or (ENSG00000115286) or (ENSG00000119013) or (ENSG00000119421) or (ENSG00000125356) or (ENSG00000128609) or (ENSG00000130414) or (ENSG00000131495) or (ENSG00000136521) or (ENSG00000139180) or (ENSG00000140990) or (ENSG00000145494) or (ENSG00000147123) or (ENSG00000147684) or (ENSG00000151366) or (ENSG00000158864) or (ENSG00000160194) or (ENSG00000164258) or (ENSG00000165264) or (ENSG00000166136) or (ENSG00000167774) or (ENSG00000167792) or (ENSG00000168653) or (ENSG00000170906) or (ENSG00000174886) or (ENSG00000178127) or (ENSG00000183648) or (ENSG00000184752) or (ENSG00000184983) or (ENSG00000185633) or (ENSG00000186010) or (ENSG00000189043) or (ENSG00000198695) or (ENSG00000198763) or (ENSG00000198786) or (ENSG00000198840) or (ENSG00000198886) or (ENSG00000198888) or (ENSG00000212907) or (ENSG00000213619)	0	 -0.00	1000.00	  0.00
HMR_3960		2 m2714 + 2 m3441  => m2730 + m3440 	(ENSG00000109610) or (ENSG00000112096) or (ENSG00000142168)	0	 -0.00	1000.00	  0.00
HMR_4767		m1750 + m1753  => 2 m1756 		0	 -0.00	1000.00	  0.00
HMR_8409		2 m2721 + 2 m3450  => m2736 + m3449 	(ENSG00000109610)	0	 -0.00	1000.00	  0.00
HMR_8410		2 m2717 + 2 m3443  => m2732 + m3442 	(ENSG00000112096)	0	 -0.00	1000.00	  0.00
HMR_8413		2 m2718 + 2 m3445  => m2733 + m3444 	(ENSG00000142168)	0	 -0.00	1000.00	  0.00
HMR_8415		2 m2719 + 2 m3447  => m2734 + m3446 	(ENSG00000142168)	0	 -0.00	1000.00	  0.00
HMR_0156		m1672 + m1769 + m3643  <=> m1720 + m1766 + m2098 	(ENSG00000066813) or (ENSG00000166743) or (ENSG00000183549) or (ENSG00000183747)	1	-1000.00	1000.00	  0.00
HMR_0165		m1672 + m3579 + m3643  <=> m1720 + m2098 + m4154 	(ENSG00000066813) or (ENSG00000166743) or (ENSG00000183549) or (ENSG00000183747)	1	-1000.00	1000.00	  0.00
HMR_0168		m1672 + m2861 + m3643  <=> m1720 + m2098 + m2858 	(ENSG00000066813) or (ENSG00000166743) or (ENSG00000183549) or (ENSG00000183747)	1	-1000.00	1000.00	  0.00
HMR_0171		m1672 + m2829 + m3643  <=> m1720 + m2098 + m2831 	(ENSG00000066813) or (ENSG00000166743) or (ENSG00000183549) or (ENSG00000183747)	1	-1000.00	1000.00	  0.00
HMR_0174		m1672 + m3479 + m3643  <=> m1720 + m2098 + m3476 	(ENSG00000066813) or (ENSG00000166743) or (ENSG00000183549) or (ENSG00000183747)	1	-1000.00	1000.00	  0.00
HMR_0177		m1672 + m3431 + m3643  <=> m1720 + m2098 + m3428 	(ENSG00000066813) or (ENSG00000166743) or (ENSG00000183549) or (ENSG00000183747)	1	-1000.00	1000.00	  0.00
HMR_0180		m1672 + m2179 + m3643  <=> m1720 + m2098 + m2176 	(ENSG00000066813) or (ENSG00000166743) or (ENSG00000183549) or (ENSG00000183747)	1	-1000.00	1000.00	  0.00
